mode,reducer,serializer,param_set,run,sensors,timesteps,bytes,baseline_bytes,reduction_pct,rmse_mean,rmse_std,messages,energy_proxy
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",1,8,600,25398,117296,78.34708770972583,0.08719198216831156,0.020716912317435474,1035,77148
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",1,8,600,12012,55488,78.35207612456747,0.08719198216831156,0.020716912317435474,1035,63762
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",2,8,600,25241,117296,78.4809371163552,0.09998092923658755,0.02716361550029936,1029,76691
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",2,8,600,11949,55488,78.46561418685121,0.09998092923658755,0.02716361550029936,1029,63399
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",3,8,600,25723,117296,78.07001091256309,0.1088145793024729,0.026071733417394747,1048,78123
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",3,8,600,12161,55488,78.08354959630911,0.1088145793024729,0.026071733417394747,1048,64561
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",4,8,600,25230,117296,78.49031510025917,0.0910401458649733,0.02603423917916658,1029,76680
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",4,8,600,11941,55488,78.48003171856979,0.0910401458649733,0.02603423917916658,1029,63391
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",5,8,600,25626,117296,78.15270767971627,0.10950118875854813,0.034907943921441954,1045,77876
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",5,8,600,12118,55488,78.16104382929643,0.10950118875854813,0.034907943921441954,1045,64368
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",6,8,600,25575,117296,78.19618742327104,0.09744374089488685,0.02015601382877858,1042,77675
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",6,8,600,12084,55488,78.22231833910035,0.09744374089488685,0.02015601382877858,1042,64184
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",7,8,600,25238,117296,78.48349474832901,0.10355420008623839,0.027833273131099668,1029,76688
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",7,8,600,11937,55488,78.48724048442907,0.10355420008623839,0.027833273131099668,1029,63387
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",8,8,600,25678,117296,78.10837539217023,0.09605345570882688,0.02620298062917343,1047,78028
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",8,8,600,12131,55488,78.13761534025375,0.09605345570882688,0.02620298062917343,1047,64481
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",9,8,600,25243,117296,78.47923202837266,0.09430642014557178,0.02564415765732121,1030,76743
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",9,8,600,11953,55488,78.45840542099192,0.09430642014557178,0.02564415765732121,1030,63453
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",10,8,600,25449,117296,78.30360796617106,0.1043945955088673,0.02762456086919322,1037,77299
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",10,8,600,12042,55488,78.29801038062284,0.1043945955088673,0.02762456086919322,1037,63892
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",11,8,600,25642,117296,78.13906697585595,0.09956598818022903,0.02222008989179561,1044,77842
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.25, ""low_thresh"": 0.18}",11,8,600,12119,55488,78.1592416378316,0.09956598818022903,0.02222008989179561,1044,64319
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",0,8,600,24609,117296,79.0197449188378,0.11089010539405672,0.023725030687903565,1003,74759
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",0,8,600,11642,55488,79.01888696655132,0.11089010539405672,0.023725030687903565,1003,61792
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",1,8,600,24553,117296,79.06748738234893,0.0862478297426328,0.017572905598966005,1000,74553
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",1,8,600,11612,55488,79.07295271049597,0.0862478297426328,0.017572905598966005,1000,61612
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",2,8,600,24643,117296,78.99075842313464,0.10420784889825889,0.025123057224374468,1004,74843
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",2,8,600,11659,55488,78.98824971164937,0.10420784889825889,0.025123057224374468,1004,61859
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",3,8,600,25158,117296,78.55169826763061,0.11706212423341592,0.033541030176314504,1025,76408
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",3,8,600,11902,55488,78.5503171856978,0.11706212423341592,0.033541030176314504,1025,63152
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",4,8,600,24465,117296,79.14251125358068,0.09091591276906123,0.026696910284454912,997,74315
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",4,8,600,11580,55488,79.13062283737024,0.09091591276906123,0.026696910284454912,997,61430
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",5,8,600,24733,117296,78.91402946392034,0.10873076468772194,0.032509893571600786,1008,75133
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",5,8,600,11698,55488,78.91796424452133,0.10873076468772194,0.032509893571600786,1008,62098
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",6,8,600,24617,117296,79.01292456690766,0.10447219003199633,0.017946130666244772,1003,74767
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",6,8,600,11642,55488,79.01888696655132,0.10447219003199633,0.017946130666244772,1003,61792
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",7,8,600,24633,117296,78.99928386304734,0.10350038008945556,0.03136072664449386,1004,74833
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",7,8,600,11664,55488,78.97923875432527,0.10350038008945556,0.03136072664449386,1004,61864
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",8,8,600,24880,117296,78.78870549720367,0.09798453076930294,0.03179757171843041,1013,75530
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",8,8,600,11748,55488,78.82785467128028,0.09798453076930294,0.03179757171843041,1013,62398
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",9,8,600,24595,117296,79.03168053471559,0.10072114309901982,0.03407110674752479,1003,74745
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",9,8,600,11644,55488,79.01528258362168,0.10072114309901982,0.03407110674752479,1003,61794
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",10,8,600,24936,117296,78.74096303369254,0.11216371023847854,0.029677699846481907,1017,75786
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",10,8,600,11805,55488,78.72512975778547,0.11216371023847854,0.029677699846481907,1017,62655
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",11,8,600,24620,117296,79.01036693493384,0.10048722188588886,0.022157940540632175,1003,74770
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.35, ""low_thresh"": 0.18}",11,8,600,11643,55488,79.01708477508652,0.10048722188588886,0.022157940540632175,1003,61793
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",0,8,600,24643,117296,78.99075842313464,0.1123119951031755,0.0240222404836495,1004,74843
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",0,8,600,11656,55488,78.99365628604383,0.1123119951031755,0.0240222404836495,1004,61856
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",1,8,600,24399,117296,79.19877915700451,0.08715606516823085,0.018307778316616504,994,74099
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",1,8,600,11542,55488,79.19910611303345,0.08715606516823085,0.018307778316616504,994,61242
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",2,8,600,24598,117296,79.02912290274178,0.10415369758556528,0.025034577101410552,1002,74698
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",2,8,600,11635,55488,79.03150230680507,0.10415369758556528,0.025034577101410552,1002,61735
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",3,8,600,24927,117296,78.74863592961397,0.11563021495619794,0.03530909475687411,1015,75677
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",3,8,600,11783,55488,78.76477797001154,0.11563021495619794,0.03530909475687411,1015,62533
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",4,8,600,24433,117296,79.16979266130132,0.09093306786359477,0.026712712550278555,995,74183
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",4,8,600,11557,55488,79.17207324106113,0.09093306786359477,0.026712712550278555,995,61307
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",5,8,600,24583,117296,79.04191106261082,0.1084943456337771,0.032919394759543925,1002,74683
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",5,8,600,11630,55488,79.04051326412917,0.1084943456337771,0.032919394759543925,1002,61730
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",6,8,600,24456,117296,79.15018414950211,0.10413618078429758,0.018447375559155474,996,74256
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",6,8,600,11561,55488,79.16486447520185,0.10413618078429758,0.018447375559155474,996,61361
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",7,8,600,24465,117296,79.14251125358068,0.10369455507317457,0.031188792437658312,997,74315
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",7,8,600,11582,55488,79.1270184544406,0.10369455507317457,0.031188792437658312,997,61432
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",8,8,600,24615,117296,79.01462965489019,0.09848963993371464,0.027091257640286075,1002,74715
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",8,8,600,11624,55488,79.05132641291812,0.09848963993371464,0.027091257640286075,1002,61724
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",9,8,600,24298,117296,79.28488610012276,0.09723017284250374,0.02874153044198829,991,73848
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",9,8,600,11505,55488,79.26578719723183,0.09723017284250374,0.02874153044198829,991,61055
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",10,8,600,24571,117296,79.05214159050607,0.1105818339126693,0.030339811746521464,1002,74671
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",10,8,600,11641,55488,79.02068915801614,0.1105818339126693,0.030339811746521464,1002,61741
vectorized,AdaptiveSampling,JSON,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",11,8,600,24567,117296,79.05555176647114,0.1014548586745308,0.021746491706159218,1000,74567
vectorized,AdaptiveSampling,CBOR,"{""high_thresh"": 0.5, ""low_thresh"": 0.18}",11,8,600,11609,55488,79.07835928489042,0.1014548586745308,0.021746491706159218,1000,61609
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",0,8,600,10734,117296,90.84879279770837,0.07004589380736125,0.005200347024089785,433,32384
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",0,8,600,5102,55488,90.80521914648212,0.07004589380736125,0.005200347024089785,433,26752
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",1,8,600,10839,117296,90.75927567862502,0.07569687994624899,0.02031724522460373,438,32739
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",1,8,600,5148,55488,90.72231833910035,0.07569687994624899,0.02031724522460373,438,27048
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",2,8,600,10549,117296,91.0065134360933,0.06951584870885982,0.002786772045981723,426,31849
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",2,8,600,5017,55488,90.95840542099192,0.06951584870885982,0.002786772045981723,426,26317
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",3,8,600,10502,117296,91.046583003683,0.07455585478841373,0.005789050114142093,424,31702
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",3,8,600,4987,55488,91.01247116493656,0.07455585478841373,0.005789050114142093,424,26187
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",4,8,600,10605,117296,90.95877097258219,0.07062155414785683,0.006372580183582371,428,32005
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",4,8,600,5031,55488,90.93317474048443,0.07062155414785683,0.006372580183582371,428,26431
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",5,8,600,10779,117296,90.81042831810122,0.06918558626977393,0.004065271925607521,435,32529
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",5,8,600,5123,55488,90.76737312572088,0.06918558626977393,0.004065271925607521,435,26873
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",6,8,600,10540,117296,91.01418633201473,0.07004789812051528,0.005242916144233175,426,31840
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",6,8,600,5015,55488,90.96200980392157,0.07004789812051528,0.005242916144233175,426,26315
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",7,8,600,10901,117296,90.70641795116629,0.0711337820857562,0.006005904743403421,440,32901
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",7,8,600,5175,55488,90.67365916955016,0.0711337820857562,0.006005904743403421,440,27175
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",8,8,600,10844,117296,90.75501295866867,0.06920032867420267,0.0029400819754516077,438,32744
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",8,8,600,5164,55488,90.6934832756632,0.06920032867420267,0.0029400819754516077,438,27064
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",9,8,600,11190,117296,90.46003273768926,0.0691981125488842,0.004243484946162221,453,33840
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",9,8,600,5343,55488,90.3708910034602,0.0691981125488842,0.004243484946162221,453,27993
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",10,8,600,10442,117296,91.09773564315918,0.06832503930830343,0.005144795295589915,422,31542
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",10,8,600,4979,55488,91.02688869665513,0.06832503930830343,0.005144795295589915,422,26079
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 20}",11,8,600,10301,117296,91.21794434592825,0.07060472838851109,0.0042941653629776306,416,31101
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 20}",11,8,600,4907,55488,91.15664648212226,0.07060472838851109,0.0042941653629776306,416,25707
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",0,8,600,6155,117296,94.75259173373345,0.07235486298150788,0.005722008481055913,246,18455
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",0,8,600,2930,55488,94.71957900807382,0.07235486298150788,0.005722008481055913,246,15230
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",1,8,600,5991,117296,94.89240894830174,0.08355560006080477,0.03243582737643488,239,17941
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",1,8,600,2861,55488,94.84393021914647,0.08355560006080477,0.03243582737643488,239,14811
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",2,8,600,5812,117296,95.04501432273905,0.07473828424068345,0.006173977834971757,232,17412
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",2,8,600,2776,55488,94.99711649365629,0.07473828424068345,0.006173977834971757,232,14376
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",3,8,600,5947,117296,94.9299208839176,0.0806611080992623,0.012750733356635782,237,17797
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",3,8,600,2831,55488,94.89799596309112,0.0806611080992623,0.012750733356635782,237,14681
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",4,8,600,6045,117296,94.84637157277317,0.07167154621597548,0.006374180333553012,242,18145
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",4,8,600,2885,55488,94.80067762399077,0.07167154621597548,0.006374180333553012,242,14985
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",5,8,600,6163,117296,94.7457713818033,0.07105752350830305,0.0075119468815778795,247,18513
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",5,8,600,2946,55488,94.69074394463668,0.07105752350830305,0.0075119468815778795,247,15296
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",6,8,600,5892,117296,94.97681080343746,0.07541499182777435,0.008175439899434873,236,17692
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",6,8,600,2814,55488,94.92863321799308,0.07541499182777435,0.008175439899434873,236,14614
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",7,8,600,6223,117296,94.69461874232711,0.07176746161716452,0.005978104824775113,249,18673
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",7,8,600,2971,55488,94.64568915801614,0.07176746161716452,0.005978104824775113,249,15421
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",8,8,600,6044,117296,94.84722411676442,0.07516332838873566,0.009089989585325928,243,18194
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",8,8,600,2899,55488,94.77544694348327,0.07516332838873566,0.009089989585325928,243,15049
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",9,8,600,6321,117296,94.61106943118264,0.07262796131705164,0.0070810297265040175,253,18971
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",9,8,600,3026,55488,94.54656862745098,0.07262796131705164,0.0070810297265040175,253,15676
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",10,8,600,5706,117296,95.13538398581368,0.07145789549781956,0.010601911063671799,228,17106
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",10,8,600,2727,55488,95.08542387543253,0.07145789549781956,0.010601911063671799,228,14127
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 40}",11,8,600,5416,117296,95.38262174328196,0.0697876041690469,0.005081457236393087,216,16216
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 40}",11,8,600,2578,55488,95.35395040369089,0.0697876041690469,0.005081457236393087,216,13378
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",0,8,600,4246,117296,96.38009821306778,0.07325007433470934,0.005977188671593315,168,12646
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",0,8,600,2018,55488,96.36317762399077,0.07325007433470934,0.005977188671593315,168,10418
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",1,8,600,4543,117296,96.12689264766063,0.09047238422983882,0.04209153032843598,180,13543
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",1,8,600,2176,55488,96.07843137254902,0.09047238422983882,0.04209153032843598,180,11176
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",2,8,600,4260,117296,96.36816259719001,0.07619163537664439,0.0062197003094625605,169,12710
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",2,8,600,2033,55488,96.33614475201846,0.07619163537664439,0.0062197003094625605,169,10483
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",3,8,600,4692,117296,95.9998635929614,0.08489680311810005,0.017375540398405883,186,13992
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",3,8,600,2230,55488,95.98111303344868,0.08489680311810005,0.017375540398405883,186,11530
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",4,8,600,4322,117296,96.31530486973128,0.069836908164878,0.006102626721965844,171,12872
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",4,8,600,2045,55488,96.3145184544406,0.069836908164878,0.006102626721965844,171,10595
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",5,8,600,4218,117296,96.40396944482336,0.0738268733663353,0.009442197416873077,167,12568
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",5,8,600,2009,55488,96.37939734717416,0.0738268733663353,0.009442197416873077,167,10359
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",6,8,600,4619,117296,96.06209930432411,0.07522812884238034,0.010615688236498512,184,13819
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",6,8,600,2199,55488,96.03698096885813,0.07522812884238034,0.010615688236498512,184,11399
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",7,8,600,4831,117296,95.88135997817487,0.07831970258427082,0.010257094979394282,192,14431
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",7,8,600,2305,55488,95.84594867358707,0.07831970258427082,0.010257094979394282,192,11905
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",8,8,600,4569,117296,96.1047265038876,0.07843445687000841,0.007620984815765293,182,13669
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",8,8,600,2184,55488,96.06401384083046,0.07843445687000841,0.007620984815765293,182,11284
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",9,8,600,4899,117296,95.82338698676853,0.07516397522799959,0.0075199567460052285,195,14649
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",9,8,600,2345,55488,95.77386101499424,0.07516397522799959,0.0075199567460052285,195,12095
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",10,8,600,4144,117296,96.46705770017732,0.0697557903542623,0.009679005207107872,164,12344
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",10,8,600,1971,55488,96.44788062283737,0.0697557903542623,0.009679005207107872,164,10171
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.15, ""max_gap"": 60}",11,8,600,3758,117296,96.79613968080753,0.07204290835171355,0.01031526789698079,148,11158
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.15, ""max_gap"": 60}",11,8,600,1775,55488,96.80111014994233,0.07204290835171355,0.01031526789698079,148,9175
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.22, ""max_gap"": 20}",0,8,600,10211,117296,91.29467330514255,0.07013119799656728,0.005537419615910104,411,30761
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.22, ""max_gap"": 20}",0,8,600,4854,55488,91.25216262975778,0.07013119799656728,0.005537419615910104,411,25404
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.22, ""max_gap"": 20}",1,8,600,10258,117296,91.25460373755286,0.07598801980091835,0.020541368712233908,413,30908
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.22, ""max_gap"": 20}",1,8,600,4872,55488,91.219723183391,0.07598801980091835,0.020541368712233908,413,25522
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.22, ""max_gap"": 20}",2,8,600,10130,117296,91.36372936843541,0.0686989136705471,0.002394142589136956,408,30530
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.22, ""max_gap"": 20}",2,8,600,4820,55488,91.3134371395617,0.0686989136705471,0.002394142589136956,408,25220
vectorized,AdaptiveThreshold,JSON,"{""initial_thresh"": 0.22, ""max_gap"": 20}",3,8,600,10102,117296,91.38760060019096,0.07369108358134135,0.007364148014413789,407,30452
vectorized,AdaptiveThreshold,CBOR,"{""initial_thresh"": 0.22, ""max_gap"": 20}",3,8,600,4802,55488,91.3458765859285,0.07369108358134135,0.007364148014413789,407,25152
